Product_detail_id,Product_Name,Product_Price,Product_Image_URL,Product_Category,rating
7215,"Origenz Amla, Reetha, Shikakai, Bhringraj and Hibiscus Powder Combo Pack for Hair Care, Wash, Healthy Scalp, Nourishment, Mask, Helps to Control Dandruff, Hairfall | Natural Cleanser | 500gm",499,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61LowgBjCVL._AC_UL320_.jpg,hair care,3.6
7216,L'Oréal Professionnel Serie Expert Absolut Repair Mask | Hair mask provides deep conditioning & strength | With Gold Quinoa & Wheat Protein (250gms),920,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/6136B84cznL._AC_UL320_.jpg,hair care,3.4
7217,"Pantene Advanced Haircare Solution, Lively Clean Shampoo for Women, 400ML",310,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/615+ysQ6fAL._AC_UL320_.jpg,hair care,4.5
7218,Ktein Natural 100% Plant Based Fermented Flaxseed Gel | Hand-Made | Fermented Flaxseed Gel | Omega3 | Frizzy Free Hair | Define Hair Style | Hyaluronic acid & Fermented Rice Water,231,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/4172+2+u+IL._AC_UL320_.jpg,hair care,3.3
7219,"Parachute Hair Cream for Men, 100ml (Pack of 3)|Hair Cream After Shower |Non Sticky Oil Replacement Hair Cream |Goodness of Coconut",175,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71LFp0q3PdL._AC_UL320_.jpg,hair care,4.9
7220,"Love Beauty & Planet Onion, Black Seed & Patchouli Hairfall Control Shampoo | Sulfate Free, 200ml",210,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51YxQjwFHxL._AC_UL320_.jpg,hair care,5.0
7221,Biotique Mountain Ebony Vitalizing Serum | Prevents Hair Fall & Soothes Scalp| Promotes Hair Growth | 100% Botanical Extracts | Suitable for All Skin Types | 120ml,162,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71QoCUEEoFL._AC_UL320_.jpg,hair care,3.6
7222,"Parachute Advansed Aloe Vera Enriched Coconut Hair Oil, 250ml + 75ml | For Soft, Strong Hair",120,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61I9czJUvuL._AC_UL320_.jpg,hair care,3.3
7223,Raayancha Hair Care Oil | Hair fall and Dandruff Control (100ml) | free from paraben and preservative,"1,349",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/8119m+zZj9L._AC_UL320_.jpg,hair care,4.1
7224,Bajaj Almond Drops Hair Oil | 6X Vitamin E Nourishment | Non-Sticky Hair Oil For Hair Fall Control | 650ml,304,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51EhF-+Ju5L._AC_UL320_.jpg,hair care,3.6
7225,"Minimalist Maleic Bond Repair Complex 05% Hair Mask with Transglutaminase, Amino Acids & Ceramides | For Damaged & Frizzy Hair | For Women & Men | For All Hair Types | 200 gm",664,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51ms6dUFYhL._AC_UL320_.jpg,hair care,4.5
7226,"L'Oreal Paris Moisture Filling Shampoo, With Hyaluronic Acid, For Dry & Dehydrated Hair, Adds Shine & Bounce, Hyaluron Moisture 72H, 180ml",199,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51ECtYHLw6L._AC_UL320_.jpg,hair care,3.8
7227,"BEAUTE BLANC Fruit Vinegar Gel Hair Color, Natural Black Color Dye for Hair Care, Natural Ammonia Free Color Dye (500ml x 2)",449,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61LeqjWnQpL._AC_UL320_.jpg,hair care,4.8
7228,"Nat Habit Tri-Leaf Winter Hair Oil For Men & Women Hairfall Reduction, Suitable For All Hair Types, No Paraffin, Mineral Oil, Preservatives & Chemicals, 100ml",297,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61mzZzLwAOL._AC_UL320_.jpg,hair care,4.2
7229,Rey Naturals Castor Oil (Arandi Oil) - Premium Cold Pressed for Hair & Skin Care (200),199,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/5156YwUbg2L._AC_UL320_.jpg,hair care,3.1
7230,WOW Skin Science Rosemary with Biotin Hair Growth Oil | Stimulates New Hair Growth | Controls Hair Fall & Reduces Hair Breakage | Gives Healthy Hair,549,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61++TXBLMrL._AC_UL320_.jpg,hair care,3.4
7231,"Nat Habit Tri-Leaf Hair Oil For Men & Women Hairfall Reduction, Suitable For All Hair Types, No Paraffin, Mineral Oil, Preservatives & Chemicals, 100ml",297,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61FNxd1h3mL._AC_UL320_.jpg,hair care,4.7
7232,N/A,N/A,,hair care,3.1
7233,N/A,N/A,,hair care,4.6
7234,N/A,N/A,,hair care,3.7
7235,N/A,N/A,,hair care,3.7
7236,N/A,N/A,,hair care,4.0
7237,N/A,N/A,,cocoa drink mixes,3.2
7238,N/A,N/A,,cocoa drink mixes,3.9
7239,"Dabur Vita - 500g Jar | Chocolate Health Drink for Physical Growth, Bone & Muscle Growth, Brain Health | Nutrition Drink for Wholesome Growth | Power of 30+ Ayurvedic Health Boosters",179,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61g5ghTJD0L._AC_UL320_.jpg,cocoa drink mixes,3.8
7240,"Slurrp Farm No Sugar No Salt Cereal Starter Combo | Made with Ragi, Oats, Jowar, Real Fruits, Vegetables, Dals | Healthy Food for Kids | Easy to cook | 50 g*4",320,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71doh0EJAdL._AC_UL320_.jpg,cocoa drink mixes,4.1
7241,"Slurrp Farm Rolled Oats, 100% Natural Wholegrain, High Protein & Fiber, Healthy Food with No Added Sugar, Breakfast Cereal, Healthy Snack, Dalia Porridge, Made for Kids, 500g X 2",323,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71UZKu7Wa-L._AC_UL320_.jpg,cocoa drink mixes,5.0
7242,"Slurrp Farm No Sugar, No Salt Multigrain Cereals Trial Pack Combo | Goodness of Millets - Ragi, Jowar, Oats | Healthy Food for Kids | Real Fruits, 300g (50g*6)",409,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81k4AjCmXNL._AC_UL320_.jpg,cocoa drink mixes,3.2
7243,"HERSHEY'S Hot Chocolate Drink Powder Mix, 250 g",202,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61QSifsOnpL._AC_UL320_.jpg,cocoa drink mixes,3.6
7244,"Christopher Cocoa, Double Chocolate Hot Cocoa Powder Mix, 10 Sachets Box",199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/819DrKjPVsL._AC_UL320_.jpg,cocoa drink mixes,4.1
7245,"Swiss Miss Hot Cocoa Milk Chocolate Drink Mix, 737g",849,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41CO2zQUZ2L._AC_UL320_.jpg,cocoa drink mixes,4.0
7246,N/A,N/A,,cocoa drink mixes,3.1
7247,"Cadbury Cocoa Powder Mix, 150 gm Pack & Cadbury Hot Chocolate Drink Powder Mix, 200 g",443,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/618Y9G5y5oL._AC_UL320_.jpg,cocoa drink mixes,5.0
7248,Brew Lab Drinking Cocoa Powder Simply Delicious Rich & Indulgent Flavor Instant Drink Mix (100 g),230,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61c45XRZTgL._AC_UL320_.jpg,cocoa drink mixes,4.4
7249,"COCOSUTRA LITE - SUGAR FREE Drinking Chocolate Mix - Peppermint | Zero Sugar, Low Carb, Low Calorie | Stevia & Erythritol based | Keto Friendly Drink | Vegan | Enjoy hot or cold | 200 g",399,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61skD2V2KyL._AC_UL320_.jpg,cocoa drink mixes,4.5
7250,"Urban Platter Orange Hot Cocoa Mix, 90g [3 sachets of 30g each, Makes a Rich, Bold and Creamy Orange Falvoured Hot chocolate Beverage, Sweetened with Jaggery and Dates, Delightfully Indulgent]",149,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81xUvHSDSEL._AC_UL320_.jpg,cocoa drink mixes,3.6
7251,Early Foods - Ragi & Chocolate Health Drink Mix for Kids 200g | chocolate mix for milk | Kids drink,350,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71N86CAOEJL._AC_UL320_.jpg,cocoa drink mixes,4.5
7252,DXN Cocozhi. Cocoa Drink mix with ganoderma extract.,874,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81TRZObQqJL._AC_UL320_.jpg,cocoa drink mixes,3.2
7253,N/A,N/A,,cocoa drink mixes,4.8
7254,Shree Saatvik Cold Cocoa Mix Powder | Instant Drink Mix,35,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71hHopJ7DFL._AC_UL320_.jpg,cocoa drink mixes,3.1
7255,"Cadbury Hot Chocolate Drink Powder Mix, 200 g",200,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71dS4yVI6fL._AC_UL320_.jpg,cocoa drink mixes,4.6
7256,Swiss Miss Marshmallow Lover Hot Cocoa Mix That's Perfect For Mornings Drink 272g,699,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71-N0ZLZlrL._AC_UL320_.jpg,cocoa drink mixes,3.6
7257,"Swiss Miss Variety Pack Milk Chocolate, Marshmallow Hot Cocoa Mix (33% Larger Mug), 313 g",798,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81pvTU5XcQL._AC_UL320_.jpg,cocoa drink mixes,3.5
7258,Tiggle Jaggery Dark Hot Chocolate Powder Mix - 10 Cups Pack | Only 66 calories per cup | Hot Chocolate Powder without Sugar | Sweetened with Organic Jaggery | Enjoy Hot or Cold | Thick & Chocolatey Drink,320,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71dun1gxzIL._AC_UL320_.jpg,cocoa drink mixes,4.1
7259,Sorich Organics Chocolate Latte Powder 125gm | Instant Cocoa Powder Premix | Chocolate Latte Powder for Milk Mix | Instant Refreshing Drink | Brew Hot or Cold Milk,165,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61MUzoKPs0L._AC_UL320_.jpg,cocoa drink mixes,3.3
7260,"Bevzilla Hot Chocolate Powder (Hazelnut) Drink Powder With Organic Date Palm Jaggery, 100% Pure Cocoa, Zero Refined Sugar, Real Ingredients, No Preservatives, Mix Stir and Enjoy, 250 GM",299,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61WahR0CLdL._AC_UL320_.jpg,cocoa drink mixes,4.9
7261,"Slurrp Farm Ragi Trial Pack Combo, No Sugar No Salt, Rich in Calcium, Easy for Digestion, 50g each (Pack of 4)",404,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71JKBZSNo5L._AC_UL320_.jpg,cocoa drink mixes,4.7
7262,Mille Blueberry Millet Pancake | NO MAIDA | Eggless | Gluten Free | High Plant Protein | Low Carbs | Low GI Millet Grain | No Refined Sugar | 250 grams,234,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71tzRadySnL._AC_UL320_.jpg,cocoa drink mixes,4.4
7263,Mille No Sugar Classic Millet Pancake | NO MAIDA | Gluten Free | High Plant Protein | Low Carbs | Low GI Millet Grain | 250 grams,234,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71X3s934-CL._AC_UL320_.jpg,cocoa drink mixes,4.5
7264,"Slurrp Farm Multigrain Millets Cereal with Mixed Fruits and Rice Crispies | Rice & Jowar Cereal | 100% Sprouted Ragi | Instant Cereal | No Refined Sugar | No Preservatives | Great for Travel, 300g",349,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71wDZxP5SEL._AC_UL320_.jpg,cocoa drink mixes,4.8
7265,Swiss Miss Indulgent Collection Rich Chocolate Flavour Hot Cocoa Mix 301g,599,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81JZM05soaL._AC_UL320_.jpg,cocoa drink mixes,3.5
7266,"Lindt Hot Chocolate Drink Mix Powder Made With Lindt Chocolate (Switzerland), 300g","1,848",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/31f5P7wmIsL._AC_UL320_.jpg,cocoa drink mixes,4.6
7267,"COCOSUTRA LITE - SUGAR FREE Drinking Chocolate Mix - Swiss Vanilla | Zero Sugar, Low Carb, Low Calorie | Stevia & Erythritol based | Keto Friendly Hot Chocolate | Vegan | Enjoy hot or cold | 200g",399,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61gWRhbsm1L._AC_UL320_.jpg,cocoa drink mixes,4.3
7268,SIP Instant Cold Cocoa Mix Pack of 10,270,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71ziOFOZJsL._AC_UL320_.jpg,cocoa drink mixes,3.7
7269,DXN COCOZHI ( COCOA DRINK MIX WITH GANODERMA EXTRACT) 500GM,871,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71lBesBAgTL._AC_UL320_.jpg,cocoa drink mixes,4.4
7270,Cocoacraft Hot Cocoa Chocolate Mix (300g) Drinking Hot Chocolate Mix with 22% Cocoa Butter |100% Natural | Handmade Artisanal Cocoa Mix from Kerala.,283,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61QgQtJDInS._AC_UL320_.jpg,cocoa drink mixes,4.1
7271,"Tata Soulfull Nutri Drink+ with Millets, Cocoa Lite Flavour, 12 Natural Grains, 10g Protein, High Fibre and NO Refined Sugar, Delicious Millets, 175g",229,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61vcR4BMB3L._AC_UL320_.jpg,cocoa drink mixes,4.8
7272,Swiss Miss Milk Chocolate with Marshmallow Hot Cocoa Mix 313gm,627,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51PmaCzjXbL._AC_UL320_.jpg,cocoa drink mixes,4.2
7273,"Tata Soulfull Nutri Drink+ with Millets, Cocoa Lite Flavour, 12 Natural Grains, 10g Protein, High Fibre and NO Refined Sugar, Delicious Millets, 400g",510,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61l+lsSmSHL._AC_UL320_.jpg,cocoa drink mixes,3.8
7274,The Divine Foods | Palm Jaggery Hot Chocolate Mix | 250 gm,426,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71+t8QSQgQL._AC_UL320_.jpg,cocoa drink mixes,3.1
7275,Early Foods Almond Drink Mix 200g|Badam powder| Kids drink,320,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71mBb5D0n2L._AC_UL320_.jpg,cocoa drink mixes,3.8
7276,"Swiss Miss Dark Chocolate Mocha Hot Cocoa Mix, 248 g",565,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61DOwyHWTEL._AC_UL320_.jpg,cocoa drink mixes,3.9
7277,COCOSUTRA Swiss Vanilla Hot Chocolate Mix | Enjoy hot or cold | 100 g | 100% Natural & Vegan Drinking Chocolate | Serves 4 Cups,170,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61dbQi04y1L._AC_UL320_.jpg,cocoa drink mixes,3.5
7278,"The Great Banyan Multigrain Choco Malt, 300g – Natural Instant Health Drink Mix for Kids & Adults | Made with Millets, Nuts & Wholegrains | No White Sugar, No Preservative Milk Mix",349,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ph6S3PmlL._AC_UL320_.jpg,cocoa drink mixes,4.9
7279,"Cadbury Cocoa Powder Mix, 150g",243,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71TRIuPq7xL._AC_UL320_.jpg,cocoa drink mixes,3.7
7280,Amaara Herbs COCOA TURMERIC Herb Mix Bag | 100 gms | Cocoa + Turmeric + Cinnamon | Organic Herbal Latte | Vegan | Natural Energy Booster | Gluten-free | Brew Hot or Cold,399,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ZApA32ziL._AC_UL320_.jpg,cocoa drink mixes,4.8
7281,Didier & Frank Hot Drinking Chocolate with Dark Chocolate Buttons 200g (Drink Hot or Cold Milk Shake),249,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81EYYf67PcL._AC_UL320_.jpg,cocoa drink mixes,3.6
7282,COCOSUTRA Peppermint Hot Chocolate Mix | Enjoy hot or cold | 100 gm | 100% Natural & Vegan Drinking Chocolate | Serves 4 Cups,114,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61WJHAYolYS._AC_UL320_.jpg,cocoa drink mixes,4.7
7283,Brew Lab Healthy & Delicious Chocolate Milk Shake Mix || Chocolate Drink Mix Cocoa Powder || 250 g,380,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61qS3s+IlbL._AC_UL320_.jpg,cocoa drink mixes,3.6
7284,"Swiss Miss Unicorn Marshmallows Hot Cocoa Mix, 268 g",637,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91RVWPHWH5L._AC_UL320_.jpg,cocoa drink mixes,4.5
7285,Timios High Protein Chocolate Swirl Milk Mix |No Sugar | Supergrain Blend of Oats | Organic Jowar | Cocoa Powder | 250g,273,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41E5+TP+iIL._AC_UL320_.jpg,cocoa drink mixes,5.0
7286,COCOSUTRA Caramel Hot Chocolate Mix | Enjoy hot or cold | 100 g | 100% Natural & Vegan Drinking Chocolate | Serves 4 Cups,114,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61m2c8NQzZL._AC_UL320_.jpg,cocoa drink mixes,3.5
7287,"JINDAL COCOA Drinking Chocolate Mocha Flavored Powder 200 Gm (Pack of 2) | For Hot and Cold Chocolate Drink | 100% Vegetarian, No Artificial Colors and Preservatives",180,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51O7Zyo+iRL._AC_UL320_.jpg,cocoa drink mixes,4.8
7288,COCOSUTRA Hazelnut Hot Chocolate Mix | Enjoy hot or cold | 100 g | 100% Natural & Vegan Drinking Chocolate | Serves 4 Cups,114,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Q5YSB09ZL._AC_UL320_.jpg,cocoa drink mixes,4.0
7289,"Cadbury Hot Chocolate Drink Powder Mix, 200g",210,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61UhmyPNC2L._AC_UL320_.jpg,cocoa drink mixes,4.1
7290,Chokola Hazelnut Drinking Chocolate | Drinking Chocolate Powder | Hot Chocolate & Cold Chocolate Drink | 100% Couverture | No Equipment Required | Hazelnut Chocolate Powder | Makes 10 Cup | 250 Gram,321,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/517QzXySr2L._AC_UL320_.jpg,cocoa drink mixes,4.8
7291,"Taste Junction Coffee Chocolate Shake & Hot Chocolate Mix | 6 Sachets | No Added Sugar, No Cornstarch | Couverture Chocolate",499,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/813ItvNDCBL._AC_UL320_.jpg,cocoa drink mixes,4.1
7292,"Ashvatha Milk Booster I Nutty Cocoa Milk Masala with 15 Dry Fruits, Seeds & Ashwagandha I Healthy Drink for Kids & Adults I Ayurveda drink I No Added Sugar (Nutty Cocoa, 20 Servings Pack)",349,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61qlDrkr4nL._AC_UL320_.jpg,cocoa drink mixes,3.2
7293,"Urban Platter OatWOW Rich Cocoa, 1L [Dairy-Free Oat Beverage, Sugar-Free & Rich Chocolate Flavour, Lactose-Free]",270,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71ynkJppBXL._AC_UL320_.jpg,cocoa drink mixes,4.5
7294,"COCOSUTRA LITE - SUGAR FREE Drinking Chocolate Mix - Mocha | Zero Sugar, Low Carb, Low Calorie | Stevia & Erythritol based | Keto Friendly Hot Chocolate | Vegan | Enjoy hot or cold | 200g",399,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61MhMqf2mjL._AC_UL320_.jpg,cocoa drink mixes,4.4
7295,COCOSUTRA Mocha Hot Chocolate Mix | Enjoy hot or cold | 100 g | 100% Natural & Vegan Drinking Chocolate | Serves 4 Cups,114,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61GtZgmrQTL._AC_UL320_.jpg,cocoa drink mixes,4.1
7296,COCOSUTRA Mexican Spiced Hot Chocolate Mix | Enjoy hot or cold | 100 gm | 100% Natural & Vegan Drinking Chocolate | Serves 4 Cups,114,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61kKtqi7hkL._AC_UL320_.jpg,cocoa drink mixes,4.8
7297,"Slurrp Farm No Sugar, No Salt Ragi, Almond and Banana Cereal | 100% Sprouted Ragi | Healthy Cereal | No Milk | No Preservatives, 200g",349,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71W8-AliUQL._AC_UL320_.jpg,cocoa drink mixes,4.6
7298,"Slurrp Farm Ragi & Apple Cereal with No Sugar | Real Apple & Banana | Instant Cereal | Cereal with No Milk, No Preservatives | 200g",331,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71Ndz1AXjUL._AC_UL320_.jpg,cocoa drink mixes,3.7
7299,"Slurrp Farm Sathu Maavu | 100% Natural Multigrain Health Mix with The Goodness of Ragi, Dals & Almonds | No Salt, No Sugar, No Milk | 200g",349,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/713gPusJrCL._AC_UL320_.jpg,cocoa drink mixes,4.7
7300,"Slurrp Farm Porridge, Millet And Oats Powder | Instant Healthy Wholesome Food, No Added Sugar No Milk, 250 G",300,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71B+Jx8hHbL._AC_UL320_.jpg,cocoa drink mixes,4.8
7301,N/A,N/A,,cocoa drink mixes,4.8
7302,N/A,N/A,,cocoa drink mixes,4.6
7303,N/A,N/A,,cocoa drink mixes,4.5
7304,N/A,N/A,,cocoa drink mixes,3.6
7305,N/A,N/A,,cocoa drink mixes,4.5
7306,N/A,N/A,,packaged meat,3.6
7307,N/A,N/A,,packaged meat,4.5
7308,"Desi Treat Vegan Mock Meat, 800g | Net wt. 500g | Free Masala Packet | Plant Based Meat | Ready to Cook | No Preservatives",310,https://m.media-amazon.com/images/I/817h9ZgUSCL._AC_UL320_.jpg,packaged meat,4.6
7309,Eat Easy Gajar Halwa- Ready to eat Instant Meal | (2 Travel Packs),258,https://m.media-amazon.com/images/I/71Aco9AoQmL._AC_UL320_.jpg,packaged meat,4.5
7310,"Wonder Mera Wala Meat/Mutton Masala, 100G / Blended Spices/No Artificial Flavour Added",82,https://m.media-amazon.com/images/I/71lxdR32JTL._AC_UL320_.jpg,packaged meat,3.1
7311,Eat Easy Amritsari Chole- Ready to eat Instant Meal | (2 Travel Packs),318,https://m.media-amazon.com/images/I/71N--SPqjUL._AC_UL320_.jpg,packaged meat,4.3
7312,How To Make a Meat Pie: Unite Against a World of Fast and Pre-Packaged Foods and Eat a Homemade Meal Together as a Family,N/A,https://m.media-amazon.com/images/I/41yTMcgpI-L._AC_UL320_.jpg,packaged meat,3.9
7313,"Meatzza Mutton Meatball, 500 g",302,https://m.media-amazon.com/images/I/5186X10ozsL._AC_UL320_.jpg,packaged meat,4.4
7314,Wakao American Herbs Sausage Vegan Meat (100% Plant Based Jack Fruit Meat) Cook & Eat (200g),332,https://m.media-amazon.com/images/I/81t6OVRuztL._AC_UL320_.jpg,packaged meat,4.9
7315,N/A,N/A,,packaged meat,3.6
7316,GoodDot Vegetarian Bytz - Ready To Cook | Plant Based Meat | Vegetarian & Vegan Friendly | Zero Cholesterol | High Dietary Fiber | Mock Meat | Veg Meat (250 g) (Pack of 1),N/A,https://m.media-amazon.com/images/I/71vEXEpoqAS._AC_UL320_.jpg,packaged meat,3.8
7317,GoodDot Vegetarian Bytz - Ready To Cook | Plant Based Meat | Vegetarian & Vegan Friendly | Zero Cholesterol | High Dietary Fiber | Mock Meat | Veg Meat (250 g),249,https://m.media-amazon.com/images/I/71-p5HLuiaL._AC_UL320_.jpg,packaged meat,3.8
7318,"Desi Treat Vegan Mock Chicken, 800g | Free Masala Packet | Net wt. 500g | Plant-Based Chicken | Ready to Cook | High Protein | Meat Substitute",320,https://m.media-amazon.com/images/I/81JT2HEn95L._AC_UL320_.jpg,packaged meat,3.5
7319,"Desi Treat Vegan Mock Meat, 800g | Net wt. 500g | Free Masala Packet | Plant Based Meat | Ready to Cook | No Preservatives",310,https://m.media-amazon.com/images/I/817h9ZgUSCL._AC_UL320_.jpg,packaged meat,3.7
7320,"Lisboa- Meat Jerky Snack For Humans, 200 grams",799,https://m.media-amazon.com/images/I/815q0m6KWFL._AC_UL320_.jpg,packaged meat,4.8
7321,FreshToHome Tender Goat Biryani Cut| 480 to 500 g Pack| Include bones| Tender,499,https://m.media-amazon.com/images/I/61l6v-VpFOL._AC_UL320_.jpg,packaged meat,3.5
7322,N/A,N/A,,packaged meat,3.5
7323,GoodDot UnMutton Keema Kit - Plant Based Meat | With Taste and Texture of Real Keema | Vegetarian & Vegan Friendly- 220g (Makes approx. 600g Keema),N/A,https://m.media-amazon.com/images/I/71EZRG4WqVL._AC_UL320_.jpg,packaged meat,4.5
7324,Pork flat meatball | 300 GM | Taste from Korea,N/A,https://m.media-amazon.com/images/I/81m-04GAx5L._AC_UL320_.jpg,packaged meat,3.6
7325,GoodDot Vegetarian Bytz - Ready to Cook | Plant Based Meat || Vegetarian & Vegan Friendly || Zero Cholesterol || High Dietary Fiber || Mock Meat || Veg Meat (250 g) Pack of 4,999,https://m.media-amazon.com/images/I/71vEXEpoqAS._AC_UL320_.jpg,packaged meat,3.3
7326,"FreshToHome goat Curry Cut, 480 to 500 g Pack| Include Bones| Tender",425,https://m.media-amazon.com/images/I/51+oa5WZaxL._AC_UL320_.jpg,packaged meat,4.7
7327,"Eastern Masala - Meat , 100g",52,https://m.media-amazon.com/images/I/71QHU-WUtQL._AC_UL320_.jpg,packaged meat,3.2
7328,"Meatzza Chicken Mughlai Biryani, 400g",139,https://m.media-amazon.com/images/I/61UczNXR0ML._AC_UL320_.jpg,packaged meat,3.4
7329,Changezi's Stone Ground Authentic Stew Masala/Meat Mutton Stew Masala | Chicken/Murgh Stew Masala/Nadan Mutton STEW MASALA | Easy & Ready to Cook Exotic Rich Spices Blend-80Gx5Pk,417,https://m.media-amazon.com/images/I/516dTLQny+L._AC_UL320_.jpg,packaged meat,3.9
7330,INSTAFOOD Gujarati Dal Dhokli | Ready to Eat & Cook Meal | 3-4 Servings |Pack of 1 (200g)| After Cooking Gets 1.2KG to Serve | Zip Lock Packaging | Vegetarian Meal| Just Add Water and Cook,342,https://m.media-amazon.com/images/I/81WPqutyE4L._AC_UL320_.jpg,packaged meat,3.5
7331,Chef's Art Oregano Spice Sprinkler (500 g),310,https://m.media-amazon.com/images/I/81EH8WK8NLL._AC_UL320_.jpg,packaged meat,4.6
7332,"Zoff Premium Daily Needs Mixed Dry Fruits Combo - Almonds, Cashews, Raisins, Roasted Pistachios, and Walnut Halves 250g Each | Perfect Diwali and Festival Gifts & Hampers | Premium Zip Lock Pouch | Net weight - 1.25Kg","1,299",https://m.media-amazon.com/images/I/613Nz0iPS-L._AC_UL320_.jpg,packaged meat,3.1
7333,"Jude's Food Products - Sorpotel Masala | Authentic, traditional Goan recipe | Goan Speciality | Ready to Use | Perfect for Cooking | No Added Colour, Flavours | For Chicken, Meat, Vegetables | Masala Paste | 200 gms",150,https://m.media-amazon.com/images/I/71OHw3aopWS._AC_UL320_.jpg,packaged meat,4.7
